4,1.0088e-06,0.19434,0.25164,0.21722,0.14063,0.072838,0.031437,0.01163,0.0037648,0.0010833,0.00028053,0.92495,11837,1201,1.5507e-06,1.2024e-12,6.2155e-19,2.4097e-25,7.4735e-32,1.9316e-38,4.2792e-45,8.2949e-52,1.4293e-58,2.2164e-65,1.0327e-06,0.18711,0.24801,0.21916,0.14525,0.077013,0.034027,0.012887,0.0042704,0.0012579,0.00033347,0.92942,12146,1201,1.5875e-06,1.2601e-12,6.6679e-19,2.6463e-25,8.4021e-32,2.2231e-38,5.0416e-45,1.0004e-51,1.7647e-58,2.8014e-65,1.5875e-06,0,16,0,0,0
13,1.0155e-06,0.19229,0.25064,0.2178,0.14195,0.074011,0.032157,0.011976,0.0039025,0.0011304,0.00029469,0.92624,11922,1203,1.5611e-06,1.2185e-12,6.3407e-19,2.4746e-25,7.7262e-32,2.0102e-38,4.4831e-45,8.7482e-52,1.5174e-58,2.3688e-65,1.031e-06,0.18761,0.24828,0.21904,0.14493,0.076715,0.03384,0.012795,0.0042329,0.0012448,0.00032945,0.92911,12124,1201,1.5849e-06,1.2559e-12,6.635e-19,2.6289e-25,8.3331e-32,2.2012e-38,4.9837e-45,9.8733e-52,1.7387e-58,2.7556e-65,1.5849e-06,0,17,0,2,0
21,1.0098e-06,0.19403,0.25149,0.21731,0.14083,0.073013,0.031544,0.011682,0.0037852,0.0010902,0.00028261,0.92515,11849,1202,1.5523e-06,1.2048e-12,6.2341e-19,2.4193e-25,7.5109e-32,1.9432e-38,4.3091e-45,8.3613e-52,1.4421e-58,2.2386e-65,1.0179e-06,0.19158,0.25029,0.218,0.1424,0.074416,0.032407,0.012096,0.0039509,0.001147,0.0002997,0.92668,11947,1208,1.5647e-06,1.2241e-12,6.3843e-19,2.4973e-25,7.815e-32,2.038e-38,4.5553e-45,8.9095e-52,1.5489e-58,2.4236e-65,1.5647e-06,0,3,0,1,0
17,1.0097e-06,0.19406,0.2515,0.2173,0.14081,0.072999,0.031536,0.011678,0.0037836,0.0010897,0.00028245,0.92513,11849,1201,1.5522e-06,1.2046e-12,6.2326e-19,2.4185e-25,7.508e-32,1.9423e-38,4.3068e-45,8.3562e-52,1.4411e-58,2.2369e-65,9.8877e-07,0.20054,0.2545,0.21533,0.13664,0.069363,0.029343,0.01064,0.0033758,0.00095205,0.00024165,0.92099,11586,1193,1.5199e-06,1.1551e-12,5.8524e-19,2.2238e-25,6.7602e-32,1.7125e-38,3.7185e-45,7.0648e-52,1.1931e-58,1.8135e-65,1.5199e-06,0,11,0,0,8
27,1.0193e-06,0.19116,0.25008,0.21811,0.14267,0.074659,0.032557,0.012169,0.0039801,0.0011571,0.00030275,0.92694,11970,1203,1.5668e-06,1.2274e-12,6.4105e-19,2.511e-25,7.8686e-32,2.0548e-38,4.5991e-45,9.0075e-52,1.5681e-58,2.4569e-65,1.0328e-06,0.18708,0.248,0.21917,0.14527,0.077027,0.034036,0.012891,0.0042721,0.0012585,0.00033366,0.92944,12147,1201,1.5876e-06,1.2603e-12,6.6694e-19,2.6471e-25,8.4053e-32,2.2241e-38,5.0443e-45,1.001e-51,1.7659e-58,2.8035e-65,1.5876e-06,0,6,0,2,7
19,1.0155e-06,0.19231,0.25065,0.2178,0.14193,0.073997,0.032149,0.011972,0.0039009,0.0011299,0.00029452,0.92623,11922,1202,1.561e-06,1.2183e-12,6.3393e-19,2.4739e-25,7.7233e-32,2.0093e-38,4.4807e-45,8.7429e-52,1.5164e-58,2.367e-65,1.0294e-06,0.1881,0.24853,0.21891,0.14462,0.076431,0.033661,0.012707,0.0041973,0.0012324,0.00032565,0.92882,12108,1196,1.5824e-06,1.252e-12,6.6037e-19,2.6124e-25,8.2677e-32,2.1804e-38,4.929e-45,9.7495e-52,1.7142e-58,2.7125e-65,1.5824e-06,0,25,0,1,5
24,1.0155e-06,0.19231,0.25065,0.2178,0.14193,0.073997,0.032149,0.011972,0.0039009,0.0011299,0.00029452,0.92623,11922,1202,1.561e-06,1.2183e-12,6.3393e-19,2.4739e-25,7.7233e-32,2.0093e-38,4.4807e-45,8.7429e-52,1.5164e-58,2.367e-65,1.0221e-06,0.19029,0.24965,0.21834,0.14322,0.075159,0.032867,0.01232,0.0040406,0.001178,0.00030908,0.92747,12012,1198,1.5712e-06,1.2343e-12,6.4647e-19,2.5393e-25,7.9797e-32,2.0896e-38,4.6903e-45,9.2119e-52,1.6082e-58,2.5268e-65,1.5712e-06,0,25,0,1,5
6,1.0097e-06,0.19406,0.2515,0.2173,0.14081,0.072999,0.031536,0.011678,0.0037836,0.0010897,0.00028245,0.92513,11849,1201,1.5522e-06,1.2046e-12,6.2326e-19,2.4185e-25,7.508e-32,1.9423e-38,4.3068e-45,8.3562e-52,1.4411e-58,2.2369e-65,9.8877e-07,0.20054,0.2545,0.21533,0.13664,0.069363,0.029343,0.01064,0.0033758,0.00095205,0.00024165,0.92099,11586,1193,1.5199e-06,1.1551e-12,5.8524e-19,2.2238e-25,6.7602e-32,1.7125e-38,3.7185e-45,7.0648e-52,1.1931e-58,1.8135e-65,1.5199e-06,0,11,0,0,8
25,1.0087e-06,0.19437,0.25165,0.21721,0.14062,0.072824,0.031429,0.011626,0.0037633,0.0010828,0.00028038,0.92494,11837,1200,1.5506e-06,1.2022e-12,6.214e-19,2.4089e-25,7.4707e-32,1.9307e-38,4.2769e-45,8.2898e-52,1.4283e-58,2.2147e-65,1.0169e-06,0.19189,0.25044,0.21791,0.14221,0.07424,0.032298,0.012044,0.0039299,0.0011398,0.00029752,0.92649,11941,1201,1.5631e-06,1.2217e-12,6.3654e-19,2.4875e-25,7.7764e-32,2.0259e-38,4.5239e-45,8.8393e-52,1.5352e-58,2.3997e-65,1.5631e-06,0,16,0,0,6
23,1.0087e-06,0.19437,0.25165,0.21721,0.14062,0.072824,0.031429,0.011626,0.0037633,0.0010828,0.00028038,0.92494,11837,1200,1.5506e-06,1.2022e-12,6.214e-19,2.4089e-25,7.4707e-32,1.9307e-38,4.2769e-45,8.2898e-52,1.4283e-58,2.2147e-65,1.0322e-06,0.18727,0.2481,0.21912,0.14515,0.076918,0.033968,0.012857,0.0042585,0.0012537,0.00033219,0.92932,12146,1194,1.5867e-06,1.2588e-12,6.6575e-19,2.6408e-25,8.3801e-32,2.2161e-38,5.0231e-45,9.9626e-52,1.7564e-58,2.7868e-65,1.5867e-06,0,16,0,0,6
14,1.0097e-06,0.19406,0.2515,0.2173,0.14081,0.072999,0.031536,0.011678,0.0037836,0.0010897,0.00028245,0.92513,11849,1201,1.5522e-06,1.2046e-12,6.2326e-19,2.4185e-25,7.508e-32,1.9423e-38,4.3068e-45,8.3562e-52,1.4411e-58,2.2369e-65,1.0227e-06,0.19011,0.24955,0.21839,0.14334,0.075267,0.032934,0.012352,0.0040537,0.0011825,0.00031046,0.92759,12023,1195,1.5722e-06,1.2358e-12,6.4765e-19,2.5455e-25,8.0039e-32,2.0972e-38,4.7103e-45,9.2566e-52,1.617e-58,2.5422e-65,1.5722e-06,0,10,0,0,8
22,1.0193e-06,0.19116,0.25008,0.21811,0.14267,0.074659,0.032557,0.012169,0.0039801,0.0011571,0.00030275,0.92694,11970,1203,1.5668e-06,1.2274e-12,6.4105e-19,2.511e-25,7.8686e-32,2.0548e-38,4.5991e-45,9.0075e-52,1.5681e-58,2.4569e-65,1.022e-06,0.19034,0.24967,0.21833,0.14319,0.075132,0.03285,0.012311,0.0040373,0.0011768,0.00030873,0.92745,12012,1196,1.571e-06,1.234e-12,6.4618e-19,2.5378e-25,7.9737e-32,2.0877e-38,4.6854e-45,9.2007e-52,1.606e-58,2.523e-65,1.571e-06,0,12,0,2,7
1,1.0155e-06,0.19231,0.25065,0.2178,0.14193,0.073997,0.032149,0.011972,0.0039009,0.0011299,0.00029452,0.92623,11922,1202,1.561e-06,1.2183e-12,6.3393e-19,2.4739e-25,7.7233e-32,2.0093e-38,4.4807e-45,8.7429e-52,1.5164e-58,2.367e-65,1.0285e-06,0.18836,0.24866,0.21885,0.14446,0.076282,0.033568,0.012661,0.0041787,0.0012259,0.00032368,0.92866,12096,1197,1.5811e-06,1.2499e-12,6.5873e-19,2.6038e-25,8.2335e-32,2.1696e-38,4.9006e-45,9.6852e-52,1.7015e-58,2.6901e-65,1.5811e-06,0,25,0,1,5
2,1.0097e-06,0.19406,0.2515,0.2173,0.14081,0.072999,0.031536,0.011678,0.0037836,0.0010897,0.00028245,0.92513,11849,1201,1.5522e-06,1.2046e-12,6.2326e-19,2.4185e-25,7.508e-32,1.9423e-38,4.3068e-45,8.3562e-52,1.4411e-58,2.2369e-65,1.0172e-06,0.19177,0.25039,0.21794,0.14228,0.074307,0.03234,0.012064,0.0039379,0.0011426,0.00029836,0.92656,11947,1200,1.5637e-06,1.2226e-12,6.3727e-19,2.4913e-25,7.7912e-32,2.0305e-38,4.536e-45,8.8662e-52,1.5405e-58,2.4089e-65,1.5637e-06,0,3,0,0,8
7,1.0193e-06,0.19116,0.25008,0.21811,0.14267,0.074659,0.032557,0.012169,0.0039801,0.0011571,0.00030275,0.92694,11970,1203,1.5668e-06,1.2274e-12,6.4105e-19,2.511e-25,7.8686e-32,2.0548e-38,4.5991e-45,9.0075e-52,1.5681e-58,2.4569e-65,1.0305e-06,0.18778,0.24836,0.21899,0.14482,0.07662,0.03378,0.012765,0.004221,0.0012406,0.00032818,0.92901,12124,1194,1.5841e-06,1.2546e-12,6.6246e-19,2.6234e-25,8.3113e-32,2.1942e-38,4.9654e-45,9.8319e-52,1.7305e-58,2.7412e-65,1.5841e-06,0,4,0,2,7
8,1.0193e-06,0.19116,0.25008,0.21811,0.14267,0.074659,0.032557,0.012169,0.0039801,0.0011571,0.00030275,0.92694,11970,1203,1.5668e-06,1.2274e-12,6.4105e-19,2.511e-25,7.8686e-32,2.0548e-38,4.5991e-45,9.0075e-52,1.5681e-58,2.4569e-65,1.0305e-06,0.18778,0.24836,0.21899,0.14482,0.07662,0.03378,0.012765,0.004221,0.0012406,0.00032818,0.92901,12124,1194,1.5841e-06,1.2546e-12,6.6246e-19,2.6234e-25,8.3113e-32,2.1942e-38,4.9654e-45,9.8319e-52,1.7305e-58,2.7412e-65,1.5841e-06,0,4,0,2,7
9,1.0087e-06,0.19437,0.25165,0.21721,0.14062,0.072824,0.031429,0.011626,0.0037633,0.0010828,0.00028038,0.92494,11837,1200,1.5506e-06,1.2022e-12,6.214e-19,2.4089e-25,7.4707e-32,1.9307e-38,4.2769e-45,8.2898e-52,1.4283e-58,2.2147e-65,1.0249e-06,0.18945,0.24922,0.21857,0.14376,0.075646,0.03317,0.012467,0.0041001,0.0011986,0.00031534,0.92799,12050,1196,1.5755e-06,1.2411e-12,6.5177e-19,2.5671e-25,8.089e-32,2.124e-38,4.7805e-45,9.4146e-52,1.6481e-58,2.5965e-65,1.5755e-06,0,15,0,0,6
12,1.0155e-06,0.19231,0.25065,0.2178,0.14193,0.073997,0.032149,0.011972,0.0039009,0.0011299,0.00029452,0.92623,11922,1202,1.561e-06,1.2183e-12,6.3393e-19,2.4739e-25,7.7233e-32,2.0093e-38,4.4807e-45,8.7429e-52,1.5164e-58,2.367e-65,1.0294e-06,0.1881,0.24853,0.21891,0.14462,0.076431,0.033661,0.012707,0.0041973,0.0012324,0.00032565,0.92882,12108,1196,1.5824e-06,1.252e-12,6.6037e-19,2.6124e-25,8.2677e-32,2.1804e-38,4.929e-45,9.7495e-52,1.7142e-58,2.7125e-65,1.5824e-06,0,25,0,1,5
