730,1,3456000,2,1
730,1,864000,1,1
730,1,864000,0,0
730,1,4752000,1,0
730,0,6048000,2,0
730,0,6048000,1,1
730,1,6048000,3,1
730,0,6048000,3,1
730,1,2160000,0,1
730,1,864000,2,0
730,0,4752000,0,0
730,0,4752000,2,1
730,1,6048000,3,0
730,0,2160000,1,1
730,1,2160000,3,0
730,0,2160000,2,0
730,1,6048000,1,1
730,1,6048000,0,0
730,1,4752000,2,1
730,0,3456000,1,0
730,0,864000,2,0
730,1,2160000,3,1
730,0,4752000,0,1
730,0,2160000,2,1
730,0,864000,0,1
730,0,864000,0,0
730,0,864000,3,1
730,0,4752000,3,0
