730,1,864000,20,0
730,0,6048000,20,0
730,1,6048000,0,0
730,0,864000,0,10
730,0,864000,20,10
730,1,864000,0,10
730,1,864000,20,0
730,0,6048000,0,0
730,1,3456000,10,5
730,0,864000,0,0
730,1,6048000,0,10
730,0,6048000,20,10
